64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 1>5 64-0:0:22f 17>1 64-0:0:ce7 90>1 64-2:0:4],5.7,5.28,5.66,5.32,5.71
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 2>6 64-0:0:22f 17>1 64-0:0:ce7 90>1 64-2:0:4],5.5,5.13,5.74,11.71,5.8
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 1>5 64-0:0:22f 19>9 64-0:0:ce7 91>2 64-2:0:4],12.6,12.2,12.1,12.47,11.93
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 1>5 64-0:0:22f 19>9 64-0:0:ce7 90>1 64-2:0:4],8.0,7.97,8.16,7.62,7.85
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 2>6 64-0:0:22f 19>9 64-0:0:ce7 91>2 64-2:0:4],12.11,11.0,11.23,16.73,11.08
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,3,[64-2:0:9 2>6 64-0:0:22f 19>9 64-0:0:ce7 90>1 64-2:0:4],7.04,6.86,7.48,12.29,6.87
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 20>16 64-2:0:13 7>2 64-0:0:ce7 90>1 64-2:0:4],5.16,5.09,6.24,5.63,5.34
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 16>10 64-0:0:1a4a 8>10 64-0:0:ce7 90>1 64-2:0:4],9.97,9.76,10.9,11.08,10.03
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 15>9 64-0:0:1a4a 11>11 64-0:0:ce7 91>2 64-2:0:4],8.85,9.31,9.92,14.56,9.72
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 4>15 64-2:0:13 7>2 64-0:0:ce7 91>2 64-2:0:4],9.36,8.69,9.66,8.81,8.6
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 25>3 64-0:0:303e 7>22 64-0:0:ce7 90>1 64-2:0:4],12.92,13.76,13.64,18.11,13.62
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 16>10 64-0:0:1a4a 8>10 64-0:0:ce7 91>2 64-2:0:4],10.81,9.63,10.46,10.84,10.34
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 5>19 64-0:0:ce7 91>2 64-2:0:4],9.01,8.62,9.59,12.94,9.16
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 31>31 64-2:0:13 7>2 64-0:0:ce7 90>1 64-2:0:4],5.55,5.46,5.69,5.24,5.35
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 15>9 64-0:0:1a4a 8>10 64-0:0:ce7 91>2 64-2:0:4],10.56,9.36,10.27,10.45,9.77
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 12>20 64-0:0:ce7 91>2 64-2:0:4],9.35,9.1,9.33,13.9,8.82
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 31>31 64-2:0:13 7>2 64-0:0:ce7 91>2 64-2:0:4],10.19,9.0,9.06,10.24,9.45
64-2:0:4,193.247.170.86,2024-09-30T11:56:53.412Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 20>16 64-2:0:13 7>2 64-0:0:ce7 91>2 64-2:0:4],9.61,8.83,8.88,10.07,8.71
64-2:0:9,,2024-09-30T11:56:53.921Z,TRACE,ERROR,0,[]
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 1>5 64-0:0:22f 20>16 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 2>6 64-0:0:22f 20>16 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 2>6 64-0:0:22f 4>15 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 1>5 64-0:0:22f 31>31 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 1>5 64-0:0:22f 4>15 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,3,[64-2:0:9 2>6 64-0:0:22f 31>31 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 2>24 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 28>44 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 2>6 64-0:0:22f 16>10 64-0:0:1a4a 1>9 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 26>4 64-0:0:303e 1>26 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 3>22 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 20>23 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 29>45 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 2>28 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 35>20003 64-0:0:303e 1>26 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 29>45 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 11>29 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 27>46 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 35>20003 64-0:0:303e 2>28 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
64-2:0:4c,192.168.0.1,2024-09-30T11:56:54.111Z,ECHO,ERROR,4,[64-2:0:9 1>5 64-0:0:22f 26>4 64-0:0:303e 2>28 64-2:0:13 32>1 64-2:0:4c],TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT,TIMEOUT
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],30.47,30.56,29.17,31.74,30.18
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],31.52,31.66,33.78,31.77,30.2
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],31.16,31.49,32.78,31.59,30.11
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],30.77,31.32,32.61,31.61,30.02
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],32.07,31.65,32.82,31.68,30.12
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],33.91,31.7,33.98,31.67,30.18
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],31.69,31.52,33.69,31.54,30.08
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],32.29,31.59,33.75,31.55,30.03
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 4>15 64-2:0:13 23>20 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],34.24,31.71,33.35,31.57,30.71
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 16>10 64-0:0:1a4a 27>16 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],37.09,38.06,39.61,36.72,36.53
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 20>16 64-2:0:13 19>2 64-2:0:23 9>2 65-2:0:51 12>1 65-2:0:58],62.51,21.08,58.91,56.93,55.17
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 4>6 64-2:0:23 9>2 65-2:0:51 12>1 65-2:0:58],62.17,20.92,57.87,56.75,54.96
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 5>4 65-2:0:51 12>1 65-2:0:58],47.11,38.52,40.83,40.72,36.85
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 4>15 64-2:0:13 23>20 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],33.98,31.44,32.47,31.24,30.61
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 16>10 64-0:0:1a4a 27>16 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],36.88,37.83,38.94,36.43,36.36
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 26>4 64-0:0:303e 6>10 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],39.04,39.26,41.37,38.43,38.66
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 5>1 64-0:0:3d07 26>2 65-2:0:6c 30>2 65-2:0:58],39.04,39.71,41.4,38.47,38.73
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 6>10 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],39.04,40.11,41.37,38.45,38.7
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 19>9 64-0:0:ce7 20>12 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],35.95,37.6,38.58,36.15,36.04
65-2:0:58,103.50.32.230,2024-09-30T11:56:59.495Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 26>4 64-0:0:303e 5>1 64-0:0:3d07 25>1 65-2:0:6c 30>2 65-2:0:58],38.87,39.16,40.45,38.2,37.61
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],38.02,32.94,47.47,30.63,33.31
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],36.66,32.78,46.74,30.3,33.24
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 21>8 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],35.35,32.52,46.64,30.46,33.18
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],33.88,32.64,46.42,30.41,32.83
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],34.64,32.75,46.26,30.08,33.12
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],38.13,32.79,47.27,30.64,33.75
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],37.15,32.71,46.42,30.29,33.2
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,4,[64-2:0:9 2>6 64-0:0:22f 21>8 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],35.9,32.64,46.29,30.21,33.11
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 6>10 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],41.18,40.85,54.67,38.62,41.2
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 4>15 64-2:0:13 23>20 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],38.53,32.66,47.17,30.63,33.75
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 19>9 64-0:0:ce7 16>5 64-2:0:23 9>2 65-2:0:51 11>1 65-2:0:5a],53.1,50.91,50.71,49.38,86.42
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 16>10 64-0:0:1a4a 27>16 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],40.33,39.88,53.6,37.4,39.34
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 5>1 64-0:0:3d07 26>2 65-2:0:6c 31>2 65-2:0:5a],41.18,41.52,58.56,38.81,42.0
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 31>31 64-2:0:13 19>2 64-2:0:23 9>2 65-2:0:51 11>1 65-2:0:5a],50.2,48.78,47.66,46.36,67.42
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 4>6 64-2:0:23 9>2 65-2:0:51 11>1 65-2:0:5a],50.11,48.79,47.22,46.52,67.44
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 22>9 64-0:0:3d07 25>1 65-2:0:6c 5>4 65-2:0:51 11>1 65-2:0:5a],41.08,39.84,54.53,37.42,40.24
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 4>15 64-2:0:13 19>2 64-2:0:23 9>2 65-2:0:51 11>1 65-2:0:5a],49.99,48.69,46.92,46.5,67.43
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 16>10 64-0:0:1a4a 27>16 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],40.23,39.82,53.42,37.41,40.19
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 26>4 64-0:0:303e 5>1 64-0:0:3d07 25>1 65-2:0:6c 31>2 65-2:0:5a],41.15,41.34,58.41,39.25,42.82
65-2:0:5a,78.141.230.152,2024-09-30T11:57:00.307Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 20>16 64-2:0:13 19>2 64-2:0:23 9>2 65-2:0:51 11>1 65-2:0:5a],50.02,48.52,46.75,46.43,67.41
66-2:0:5b,45.250.255.205,2024-09-30T11:57:02.019Z,TRACE,SUCCESS,5,[64-2:0:9 2>6 64-0:0:22f 22>9 64-0:0:3d07 4>6 64-2:0:23 10>2 66-2:0:55 12>1 66-2:0:5b],280.8,339.82,294.26,300.09,239.64
66-2:0:5b,45.250.255.205,2024-09-30T11:57:02.019Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 4>15 64-2:0:13 30>7 64-2:0:23 10>2 66-2:0:55 12>1 66-2:0:5b],279.81,339.76,294.03,300.31,239.44
66-2:0:5b,45.250.255.205,2024-09-30T11:57:02.019Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 20>16 64-2:0:13 30>7 64-2:0:23 10>2 66-2:0:55 12>1 66-2:0:5b],280.05,339.64,294.05,300.36,239.29
66-2:0:5b,45.250.255.205,2024-09-30T11:57:02.019Z,TRACE,SUCCESS,5,[64-2:0:9 1>5 64-0:0:22f 31>31 64-2:0:13 21>4 64-2:0:23 10>2 66-2:0:55 12>1 66-2:0:5b],280.73,339.81,294.03,300.33,239.81
